	ERR5327198	ERR5327199	ERR5327266	ERR5327282	ERR5327284	ERR5327285	ERR5327287	ERR5327288	ERR5327289	ERR5327300	ERR5327303	ERR5327305	ERR5327308	ERR5327311	ERR5327313	ERR5327314	ERR5327316	ERR5327317	ERR5327318	ERR5327322	ERR5327323	ERR5327325	ERR5327326	ERR5327327	ERR5327329	ERR5327332	ERR5327335	ERR5327338	ERR5327340	ERR5327343	ERR5327344	ERR5327346	ERR5327348	ERR5327349	ERR5327351	ERR5327352	ERR5327353	ERR5327354	ERR5327355	ERR5327356	ERR5327360	ERR5327362	ERR5327363	ERR5327364	ERR5327367	ERR5327379	ERR5327387	ERR5327388	ERR5327394	ERR5327395	ERR5327396	ERR5327401	ERR5327402	ERR5327404	ERR5327405	ERR5327406	ERR5327407	ERR5327408	ERR5327409	ERR5327410	ERR5327412	ERR5327414	ERR5327415	ERR5327416	ERR5327418	ERR5327419	ERR5327421	ERR5327426	ERR5327427	ERR5327428	ERR5327431	ERR5327432	ERR5327433	ERR5327434	ERR5327435	ERR5327439	ERR5327442	ERR5327443	ERR5327444	ERR5327445	ERR5327447	ERR5327450	ERR5327452	ERR5327456	ERR5327464	ERR5327465	ERR5327470	ERR5327471	ERR5327472	ERR5327475	ERR5327479	ERR5327481	ERR5327482	ERR5327484	ERR5327485	ERR5327487	ERR5327489	ERR5327492	ERR5327493	ERR5327498	ERR5327502	ERR5327503	ERR5327507	ERR5327509	ERR5327511	ERR5327513	ERR5327515	ERR5327516	ERR5327517	ERR5327521	ERR5327523	ERR5327529	ERR5327531	ERR5327533	ERR5327534	ERR5327535	ERR5327539	ERR5327540	ERR5327541	ERR5327544	ERR5327546	ERR5327550	ERR5327554	ERR5327555	ERR5327557	ERR5327561	ERR5327562	ERR5327566	ERR5327567	ERR5327568	ERR5327569	ERR5327573	ERR5327575	ERR5327576	ERR5327581	ERR5327584	ERR5327586	ERR5327587	ERR5327591	ERR5327592	ERR5327596	ERR5327599	ERR5327604	ERR5327605	ERR5327615	ERR5327620
ERR5327444	0.9976214746856948	0.9984182038375033	0.9980909024157427	0.9998149547410138	0.99740032290726	0.9981410313700956	0.9977458194704844	0.9988695796343466	0.9981018854106728	0.9996114115475535	0.9991624790619765	0.9987349778621126	0.9987082370946567	0.9980163179411106	0.9982841583050468	0.9973836305343184	0.9984994291306475	0.9986753238933435	0.998697906453207	0.9981665620560933	0.9986659774216678	0.9978504672897196	0.9985759683415277	0.9984853670436258	0.9988470789353371	0.9981585971551171	0.9983449814260144	0.99711064350994	0.9978686435769721	0.9986674874171706	0.9961414671700073	0.9986518862602299	0.9982530607530608	0.9984725088308083	0.9985058166423565	0.9969395009217645	0.998473049320507	0.9978429293020079	0.9982878827993998	0.9981170468004981	0.9983421183042753	0.9979781577355367	0.9985652291517212	0.9973075766883194	0.9986052258548677	0.9998808226641243	0.9987860934869869	0.9986894586894587	0.9986498153232978	0.9980248669254091	0.9978549403405282	0.9981257891414141	0.9981936392192803	0.9986554818343905	0.997837075349712	0.9980022220183673	0.9978856562922869	0.9988726227043984	0.9985577563705625	0.9981391099870583	0.9997131721473282	0.9983729662077597	0.9985565344274384	0.9990062194101912	0.9979376590188188	0.9982688738525047	0.9982772382073795	0.9990031378501761	0.9982480621734214	0.998103640186338	0.9982488365231791	0.9975588287072354	0.9973894927081504	0.9979507792949892	0.9987705277948538	0.9988134976507254	0.9989636826278048	0.9989480095232822	0.0	0.9975784022249928	0.9985436931624811	0.9985324027916251	0.9982177918743392	0.9979974306657599	0.9985981860865747	0.9979381890789131	0.9985340183800903	0.9984480869071332	0.9982527331662271	0.9977225446184167	0.9987578902200792	0.9986408627566848	0.9983034907521806	0.9990040889808192	0.9985816846080908	0.9969829626123994	0.9981254675066015	0.9988820492038094	0.9984270790114129	0.9987355544446731	0.9985621310731043	0.999153960405347	0.998857581815854	0.9979249771926373	0.9984899590483459	0.997723731753942	0.9985286497482712	0.9987165399323107	0.9983192598278857	0.9984447787443406	0.9993847981501517	0.9987585767249912	0.9974143503555268	0.9971095856146299	0.9983866520988839	0.9997074847343596	0.9980218923262737	0.998449892395443	0.9982741868634365	0.998070412999323	0.9982404499186003	0.9977208726428016	0.9986976586166869	0.9975890998088327	0.9987216797671825	0.9980702699883521	0.9985300252279454	0.9988920252196164	0.9984542211652794	0.9979972076452747	0.9985098898894597	0.9982111260183943	0.9982424992378185	0.9977248094303962	0.9984515216543114	0.9983844785671567	0.9985508045397623	0.9985493398799021	0.9976192263558077	0.9989664237512826	0.9960601158482493	0.9987534695098642	0.9986608442503639	0.9983943183572641	0.9985719778107321	0.9987293044810703
ERR5327445	0.991823087363856	0.9979252446393241	0.32729784399822387	1.0	0.9842070338420703	0.9970481110291142	0.21918722921875242	0.9981300921597436	0.48561935416882984	0.9804048869739715	0.9987127620448695	0.9983592759506078	0.9982717234757561	0.3812649029181333	0.9818548387096774	0.932367740850068	0.97901714092713	0.9905254211310975	0.9978315647870215	0.996802849540812	0.9981968673285395	0.4209341002009563	0.9984651532951833	0.5024622890608583	0.9903489235337788	0.9981659890401273	0.7818753676426453	0.9674914818745461	0.9803948403873131	0.9938117576604452	0.3180629745924916	0.9979560081391388	0.5078624877995879	0.4968373424442495	0.9967539340907487	0.8543099225284395	0.9971394393301087	0.34526179454584704	0.3623147692955966	0.4750558594652901	0.9789433154050704	0.44236435060152224	0.9957658997463039	0.9905829135396319	0.4761689653515306	0.9998883878744587	0.9983279689002216	0.5154811418008602	0.9226800446991131	0.997683387160514	0.36182715549058486	0.9959727891156462	0.9972942796834633	0.5002936426369109	0.0472077490645872	0.22452408412000058	0.9970342171661281	0.9975458045952693	0.45367742194317123	0.9965687847963961	0.9937570316119212	0.9979792725381137	0.9976504844620714	0.9984710632570659	0.10503235903037021	0.9466172502357034	0.9925809557593879	0.9985430704789656	0.998293054152857	0.21251735307727904	0.2940658315737658	0.9768703448516458	0.9945175861935832	0.9435797136880993	0.9986510686792102	0.993241734824346	0.9988528535268519	0.9985836749906821	0.9975784022249928	0.0	0.4469843913436443	0.9118144801485143	0.4789370982552801	0.997332923013797	0.9983212210907645	0.9970751135727176	0.9977213736861492	0.9981880141252535	0.9980127059967654	0.14180351120496737	0.9984509664980308	0.9978977526417622	0.9906430716537192	0.9987720604564277	0.9981971830985915	0.9978389656842654	0.8613468135042427	0.9987851756722751	0.9979641785235803	0.9982062282713219	0.9984078876697614	0.9908027820947237	0.9979093982053405	0.9915081885324866	0.4201862197392924	0.7454928700317774	0.9978511869078113	0.9984396651102132	0.42496271342003983	0.9976304397357029	0.998554260413843	0.9803989537705228	0.8838076396286715	0.9883409699224244	0.989922491685342	0.9991877572871093	0.6174700744095762	0.9931821211601821	0.9933613297457691	0.9963466222279195	0.805943720265398	0.14058087620490006	0.5194695259593679	0.9963502976903652	0.9989925095273555	0.37526099626000964	0.9981869626129715	0.9982477366598523	0.4895579468336395	0.28280182682056887	0.5125278620726696	0.9967992318156358	0.9961269499731038	0.9975168033618662	0.9978554011574958	0.9980371747211896	0.6783562583887538	0.995273013756742	0.16657233329763962	0.9986936890033226	0.9954485812694768	0.9983776417400333	0.9984835182376885	0.46405807365439095	0.9977075904228222	0.9982817869415808
ERR5327447	0.99560694760269	0.9989445600867806	0.14135492351238235	1.0	0.9983208722387992	0.997747055811572	0.5316785927251043	0.9989847647022991	0.07332473534311355	1.0	0.9992790261306811	0.998874203169776	0.9987428252146087	0.08809856413309822	0.9933437456558537	0.9595066196428901	0.9898165970582895	0.9988491918188	0.9988354309606993	0.9982224050419057	0.9988147533575815	0.6692066961402812	0.999030165882044	0.07250200154873936	0.9989971383862574	0.9988909122246952	0.857294505355219	0.9926591056301358	0.9902155151156483	0.9969570327804623	0.29968746947944136	0.9987858151535548	0.07975492079201474	0.06541203232248423	0.9988214330812509	0.9225073433420365	0.9986648753744607	0.1239975616900338	0.11144003427725627	0.03699161232735771	0.9871786734370042	0.11243007328532943	0.9992406530383869	0.998252626520761	0.038387219682124975	1.0	0.9990766323048844	0.10394647968865588	0.9423090569340303	0.9987619719036401	0.6063987431040332	0.9985742628681364	0.9981887776664211	0.06960179583560995	0.43992009987515607	0.2512106323565798	0.9981694737236956	0.9989960934942493	0.009114236437315086	0.9979741592760996	1.0	0.9985863746107282	0.998624812314946	0.9992194748391088	0.41904981107466865	0.9635672445417431	0.9977824232322947	0.9991483761080788	0.999099194573972	0.26795321324375687	0.256259989344699	0.989866347496509	0.9970021006407482	0.965476118980413	0.9991002520845452	0.9992931713282017	0.9992853082108341	0.9990763322287131	0.9985436931624811	0.4469843913436443	0.0	0.9387737662892545	0.041640956094253265	0.9985444801892176	0.9989361144201448	0.9984515936459373	0.9984467770624045	0.998900486927218	0.9987639240322252	0.33421064999765004	0.9993823228521242	0.9986838169309004	0.9983321593678398	0.9993639209253277	0.999089330942827	0.9988688309700773	0.9085830370746572	0.9991401873885721	0.998561216282047	0.9991130702991071	0.9988722443017766	0.9992588505595679	0.9990050946017806	0.9985343442599848	0.04001285553591515	0.8491767247096274	0.998681246863585	0.9990528685661051	0.5337367624810893	0.9984147364007966	0.9994695105777761	0.9990088931747563	0.9365647807830448	0.9956560212372295	0.9986016214111233	1.0	0.7562351296940253	0.9989861371148165	0.9956975196015583	0.9984622647872126	0.8670295660572006	0.33744050866269115	0.5430314892637154	0.998209544977465	0.9994807481741526	0.09232342021722253	0.9989286053725256	0.9990755923362202	0.05534872840290078	0.19485325035741316	0.086056828028608	0.998286872524658	0.9986161319475825	0.9985003236143779	0.9984700173658613	0.9986231450704421	0.7758938755967385	0.9967684520127748	0.3752469945153367	0.9990711574186253	0.9980372272563708	0.9988920813360022	0.9991194276279581	0.022552647048653136	0.9984817467379333	0.9990170621626271
ERR5327450	0.9955652369277056	0.998936986948562	0.9300524241069614	0.9999304497812646	0.9981874290171965	0.9979519420828272	0.9191582985445109	0.9989780415187666	0.9417985125084517	0.9991825433449799	0.9992724898568297	0.9987925195111177	0.9984028008484321	0.9338762891355006	0.9928617941130409	0.9591399452218143	0.989671038675084	0.9988393563703508	0.9988274351910715	0.9981356396161785	0.998806157244014	0.9131246049978432	0.9986441321428814	0.9432137903705171	0.9989886396331203	0.9985506261747854	0.9308638032891585	0.9921558541760432	0.9900212123928177	0.996937595289417	0.929382424361751	0.9987115627282991	0.9436606797675134	0.9427103438178018	0.9988051379069999	0.9210927520705426	0.9986539577847511	0.9310223782360685	0.9324295683436296	0.940737082535959	0.9865832986855151	0.9380149021909513	0.999233206206994	0.99788065434797	0.94070025478754	1.0	0.9989974646025093	0.9442786584931675	0.9488033496693153	0.998751538901701	0.9225754164790635	0.9985622601962602	0.9978015571291494	0.9430350813263988	0.9132855284257663	0.923096120935539	0.998080454645073	0.9989156794220865	0.9393062359701261	0.9978836938612006	0.9999245971603291	0.9985062322527004	0.9983469206098026	0.9987540234658914	0.9167683103908927	0.9629756548168896	0.9976959836158835	0.9986908948808129	0.9990913949759487	0.9225279225279225	0.9277585685991473	0.9896664249456127	0.9969710220667442	0.9651857940044123	0.9990934171140966	0.9992171097113982	0.998772082057663	0.9986443335592777	0.9985324027916251	0.9118144801485143	0.9387737662892545	0.0	0.9410387500597257	0.9980991604625377	0.998928309975019	0.998343295524074	0.9980717850481423	0.9988209073261917	0.9987551259519625	0.918340242664567	0.9993764735683248	0.9986083512307394	0.9982046825144237	0.9993587039068433	0.9990113480055021	0.99879449485986	0.9312402034483862	0.9990712586353864	0.9982001070822368	0.9990407098746927	0.9987963589859324	0.9989540183129809	0.998910241995468	0.9981996399279855	0.9366751511763062	0.9176913809259719	0.998380300700696	0.9989674431702623	0.9371726229341691	0.9983386514068722	0.9994647520786999	0.9989144004776638	0.9352565933542797	0.9948863966529141	0.9985002142551064	1.0	0.9273697099820521	0.9989794321560517	0.9952871139774278	0.9984418353539357	0.9365682915146826	0.9183832323961043	0.9445956992154061	0.9980875168901362	0.9994749877306915	0.932948693126815	0.9988323966366053	0.9987318820427823	0.9420894357621953	0.9268598755278197	0.9436454740678076	0.9981871200006841	0.9984536968100338	0.9979955775441053	0.9981809505095023	0.9985437640897825	0.9390428925912797	0.9967485044390535	0.9194447032516537	0.9989972899728997	0.997905989970794	0.9988840697233237	0.9991121204101321	0.9400653098737667	0.9981469772566499	0.9989266045198206
ERR5327452	0.995613153228902	0.9986386824691774	0.18125768757687577	0.9990717780753982	0.9977922601736472	0.9969477815032552	0.556388391636758	0.998426753000221	0.10927103165639421	0.9990107371214864	0.9993173464029407	0.9989220592867393	0.9985449565626738	0.12829566511519325	0.9933470443426506	0.961411698881866	0.9902468208253332	0.9989070585800042	0.9988830198835918	0.9981014260399966	0.9988657791388428	0.6876545986058017	0.998628293389927	0.03316398977627718	0.9990471653168176	0.9981507497347974	0.8635425720872227	0.9926187949534253	0.9906754266783301	0.9970731033269896	0.3325319332097626	0.9988325984202011	0.040700005010773165	0.025677213459716845	0.9989139709875107	0.92597074557486	0.9987292712370545	0.1633960268902485	0.15157916660468024	0.06576984480096312	0.9874652759380228	0.1485050014990869	0.9990203374184007	0.9978287364680097	0.0051813471502590676	1.0	0.9989633438381158	0.13763558020900402	0.9440692769193006	0.9984802307434613	0.6263177949955544	0.9984490302357474	0.9977752799827614	0.030522850993796685	0.471948624267877	0.2894990648875768	0.9977469720452328	0.9990385687214357	0.03416786028902473	0.9978615151667373	0.9997995217160941	0.9983620643359647	0.9984252922294228	0.9989709541228794	0.4510226829909286	0.9645953808367721	0.9976840095077505	0.9988665965906495	0.998642135702611	0.30557906496496157	0.29204998375607166	0.9900501255489829	0.9967660655119734	0.9668433499143766	0.9988740573934428	0.9989156218231108	0.9986842410779936	0.9988107557106893	0.9982177918743392	0.4789370982552801	0.041640956094253265	0.9410387500597257	0.0	0.9977636386544034	0.9987244349533487	0.9971398305084745	0.9980934108036033	0.9989461799021453	0.998621217924167	0.36888438350317454	0.9984501353852325	0.9987348889513635	0.9975923325050545	0.9991716777507865	0.9986632930729937	0.9986825275006396	0.912528673848693	0.9990015038326423	0.9980066918203175	0.9989691771233679	0.9985646057885534	0.9981804777814377	0.9985652212901596	0.9982085134556218	0.08021457696584813	0.8571850896288532	0.9983431672555749	0.9987841314324266	0.5527149493039211	0.9982989875826094	0.9994974264769596	0.9990834437742299	0.9395502697593825	0.9950585454936083	0.9986729491605144	0.9995929246425975	0.7673088953824468	0.9986105880978042	0.9951991919431984	0.9985786953919809	0.8724903677758319	0.3719425932681443	0.5601187104401153	0.9979080916178393	0.9978449641883755	0.13186458103840787	0.9985387078236598	0.99773060180314	0.015980679307332615	0.23325572277829784	0.04651090439598046	0.9983707837981708	0.9986734123216585	0.9975445705634683	0.9979261179520414	0.998398708291355	0.785083898848712	0.9966324440310982	0.4066885245901639	0.9983575285330919	0.9965432603804459	0.9989113684240291	0.9991624925510155	0.038880186901000875	0.9980453760552571	0.998330160117357
ERR5327456	0.9976104849026092	0.9982579148448079	0.9980874000231831	0.9993079584775086	0.9964823080788673	0.9974263117356428	0.9972594852898843	0.9983656278974746	0.9981618362943866	0.9974793197713636	0.99911064489647	0.9985555717958198	0.9984089101034208	0.9983170162326499	0.9975443972968725	0.9978595256799991	0.9980203426855075	0.9982593744361541	0.998377833670602	0.9980113439856125	0.9986027421185922	0.996956543431622	0.99834369824057	0.9983017308698322	0.9984451494967748	0.997893059490085	0.9975224352003329	0.9955024547670546	0.9977009221032854	0.9984320465561561	0.9979879865214631	0.9984434491335963	0.9985875281743051	0.9977972052041028	0.9981886198070486	0.9958744278991813	0.9981682032287934	0.9972976548179224	0.9979236573293042	0.9976560025340513	0.9974042460471594	0.9977371048252912	0.9986432672135472	0.9968487542731737	0.9978180610784787	0.9998928992181643	0.9987133908921618	0.9985033932963874	0.9983582842724978	0.9977669021506611	0.9976621986257224	0.9980197607037146	0.9977402842557062	0.9986608229851474	0.9977901107455865	0.9976262664408023	0.9978193809169237	0.9983757907334587	0.9985591603834598	0.9983155281705749	0.9996286800459729	0.9980394079011862	0.9982465196692969	0.9981096572236241	0.9975176331586925	0.9975942471126608	0.998067920041614	0.998310178758947	0.9985552404877681	0.9977947598253275	0.9976315921521401	0.9965152863607305	0.997037037037037	0.997710098465766	0.998598329060696	0.9985453824156569	0.998051574814656	0.9984845246653326	0.9979974306657599	0.997332923013797	0.9985444801892176	0.9980991604625377	0.9977636386544034	0.0	0.9983361359412337	0.9969789216364559	0.9983044149872472	0.9983441908696343	0.9985476168100539	0.9972061186002654	0.998388086273472	0.9983224575227776	0.997592934096865	0.9992323154779341	0.9981844378003382	0.9979815722165727	0.9980101011058152	0.9986781997370925	0.9981544968120214	0.9986830015313936	0.9980585895574215	0.9980188211986132	0.9983768767362737	0.9968697374938088	0.9977839430353109	0.9977665714520813	0.9981841196625378	0.998153738218542	0.9972449229677082	0.9985170950194063	0.9993472144063028	0.9979328546907588	0.9961608190252746	0.9952204887726576	0.9976649910815631	0.9992169044231849	0.996911444701824	0.9982897400091004	0.9977565979301442	0.9978751957056586	0.9982787407267156	0.9970641346769966	0.9982775880343894	0.996662277213523	0.9982967726778845	0.9969346981225026	0.9979213471350284	0.9980109680902453	0.9980949725861908	0.9974803661596919	0.9978234781117927	0.9980498819665401	0.9975364075258777	0.9970436207172515	0.998348087059595	0.9980052382767205	0.9982886151770214	0.9981733173861042	0.9962878192646238	0.9985791129605196	0.9957317758059081	0.9986597740762014	0.9988322304398599	0.9978084310944952	0.9978321020053057	0.9984251968503937
ERR5327464	0.9984069757692631	0.9986148614472363	0.998690535674288	0.9997368882652167	0.997656211040742	0.9985044027693756	0.9981086328836306	0.9989128879988557	0.9987086978423901	0.99933224944838	0.9992220072213689	0.9988980545230206	0.999050592710959	0.9988462038481539	0.9986708871828055	0.9985854460327738	0.9988284802614339	0.9986700757682185	0.9988708371405436	0.9988144450510881	0.9988824529371025	0.998468606431853	0.9989896833866951	0.9987677652939019	0.9988305179134954	0.9985818315088356	0.9987151636053185	0.9978533499039657	0.9984805683958227	0.9989532473435208	0.9987645620720557	0.9990112315737433	0.9990250868496574	0.9986880395262985	0.9985476130335943	0.9975587833864114	0.9986417657045841	0.9984120012163394	0.9987379188946827	0.9986602705389169	0.9986114756457908	0.9987194359491993	0.9990668099004959	0.9981826225235243	0.99890684444828	1.0	0.9989440984283899	0.9990374578040481	0.9988211863828415	0.9980809152558011	0.9980210004515193	0.998470074284345	0.9988079008274944	0.9990137382100043	0.9984598030283309	0.9986506390459448	0.9985801572994273	0.9988574428335417	0.9989458446234364	0.9988671628812356	0.9997612681436211	0.9986811493264971	0.9989449987741182	0.9990928783127536	0.9984223363952462	0.9986014974976233	0.9988628457285643	0.9990775971405511	0.9987274816481961	0.998483015534689	0.9985204859223344	0.9976172683064193	0.9979494032533063	0.9981772655300659	0.9987437601243017	0.9989217360050319	0.9989236204546835	0.9990129186437156	0.9985981860865747	0.9983212210907645	0.9989361144201448	0.998928309975019	0.9987244349533487	0.9983361359412337	0.0	0.9981063276858921	0.9989719188870363	0.9988496439193842	0.9989043463500074	0.9982733403753962	0.9989549041124524	0.9989333782437231	0.9986849390919158	0.9993187094923489	0.9986880499445814	0.998679385773894	0.9985095734500834	0.9989084495324304	0.9989443030917685	0.9989940902803973	0.9987218703775509	0.9991189737806597	0.998932498964708	0.9981913087626331	0.9988214953053646	0.9985454545454545	0.9990700235553244	0.9986102034232013	0.9985635806572383	0.9990188423721904	0.9994280304524477	0.998741290177568	0.9979673404133835	0.9974711713534291	0.9985531939196071	0.9994841487894318	0.9983255697961292	0.9986573346664762	0.9987816179853923	0.998278101682627	0.9988970702457514	0.9981501997174481	0.9989758102553736	0.9978936282253817	0.9989833870567816	0.9985429899810098	0.9985158800831108	0.9989389920424403	0.9987437008596474	0.9986303961939431	0.998786746914043	0.9987089031131801	0.998441649307488	0.9985012419483855	0.9989600252398368	0.998689991683655	0.9988664583535307	0.9986844640519836	0.9981269863409482	0.9990187922612572	0.9977559741220846	0.9988859249960772	0.9989652918966018	0.9986243835335782	0.9987694885523164	0.9989487884787217
ERR5327465	0.9974258857556038	0.9978482213593373	0.997817663563889	0.9985166157130194	0.9943647351054758	0.9952560646900269	0.9960072744178414	0.9977631787519594	0.9976630012993015	0.9941814086621933	0.9988647421342848	0.9983625252200357	0.9977777958005207	0.9977067537136128	0.997411914275336	0.9970857674820222	0.9954000773096251	0.9982113356602531	0.9978033540384136	0.9980773758141724	0.9982936169368439	0.9970207643695456	0.9981799726995905	0.9977493294524779	0.9984289466578294	0.9975818152506851	0.9978052305051229	0.9942526155089578	0.9973805625837178	0.9958804489469923	0.9979700698070438	0.9984660877568238	0.998207525044393	0.997470755611761	0.9975187442688387	0.9946439478176436	0.9974078744570548	0.9975901521894879	0.9979611341191462	0.9980456257550991	0.9972562469377756	0.9979528209751334	0.9985126952087539	0.9959910059089087	0.9982975855862246	0.999898303705813	0.99856360363121	0.9984331189180273	0.9979838859116615	0.9970043473495781	0.9967363511377799	0.997567975096065	0.9980523284565463	0.9985897784422999	0.997300166843622	0.9976446453671693	0.7571342078708375	0.9979277220436147	0.998376967696124	0.9978603796816811	0.9996579408036379	0.9974057037718491	0.9984676593034312	0.9987009280491286	0.996832146577434	0.9977032659162682	0.9979516019403916	0.9985246684119936	0.9983045915204272	0.9976889893179951	0.9973234962121653	0.9947627336713842	0.2080015857808319	0.9960418639663923	0.9983954396706429	0.9985458884062564	0.36926969134761345	0.9987223455046735	0.9979381890789131	0.9970751135727176	0.9984515936459373	0.998343295524074	0.9971398305084745	0.9969789216364559	0.9981063276858921	0.0	0.998565428418863	0.9980163790416277	0.9983936053881959	0.9949577503809391	0.48993791325141534	0.9983482450103235	0.9969770930831411	0.9991088911557447	0.9977623376989686	0.9980015849498673	0.9978218490323564	0.9985320094532139	0.9983420329766831	0.9982205187872151	0.9951327433628319	0.9971342763474632	0.9972572482675761	0.9966814460190953	0.9964755478965251	0.9973934612312392	0.998600368861123	0.3220102520741954	0.9865028915547484	0.9984298629928837	0.9992280869866113	0.9977266549704712	0.9956935925877594	0.9654689333989626	0.9975378523472898	0.9982513869680639	0.9683528850960924	0.9982594018671871	0.9972039332380483	0.9971457185778668	0.9982435939969946	0.995091718314546	0.9983953366518208	0.9886008223919222	0.3978012280766261	0.9971220621050656	0.21272473081356846	0.996188728517486	0.9980072777681511	0.9974502744496252	0.9975258827534103	0.9978499247473661	0.9961770568799323	0.9967999654050314	0.9983850040029816	0.993248852761128	0.9983492075268717	0.9979556192300573	0.9951961353178512	0.9975519553756437	0.4057240228126304	0.9982014743957152	0.9985222261947324	0.9768840579710145	0.9976445666951216	0.9975878390679046
ERR5327470	0.9976317931766041	0.9989140411888663	0.9980319526544038	0.9999018519313699	0.9983083819673517	0.9981681828511614	0.9980253833781868	0.9990964671867	0.9982888391628475	0.9993058696086577	0.9993831700315532	0.9989165344580737	0.9983727995812519	0.9981509643792666	0.9978940927879792	0.9978195607520935	0.998294226662648	0.999007279947055	0.9986194716680762	0.9981347754282569	0.9989560156336659	0.9973595916616914	0.9985846652073526	0.9985467160470677	0.9991339082390712	0.9985498553151099	0.9978269595426926	0.9971134913353196	0.9978437288447234	0.9985531428304727	0.9979877279748325	0.9988221991896731	0.9985568726032739	0.998477804262148	0.9990618613118306	0.9969393194284437	0.9988414612070526	0.9977590726433951	0.9982132018468127	0.998085185028086	0.9978240682993084	0.9977602878910845	0.9991212653778558	0.9979969407822856	0.9980997567204464	1.0	0.9989801706939301	0.9984688091825398	0.9985270101508213	0.9988259771139842	0.9979890703671865	0.9987676043267482	0.9982272974442632	0.9985426595288325	0.9979052461758073	0.9978695883740394	0.9980997750080826	0.9989982597974687	0.9984586699813549	0.9980863643562266	0.9996575770945416	0.9986349054672036	0.9985447037166029	0.9988836388182148	0.997976171046189	0.998045271511787	0.9978106116525504	0.9988486652740999	0.9990113918082404	0.9978519206131232	0.9979767909013396	0.9976376491233991	0.9978052903123037	0.9980567113919732	0.9992119083367869	0.9991486324909385	0.9989108602789329	0.998856634694785	0.9985340183800903	0.9977213736861492	0.9984467770624045	0.9980717850481423	0.9980934108036033	0.9983044149872472	0.9989719188870363	0.998565428418863	0.0	0.9986736395331212	0.9987291236087754	0.9979302211775276	0.9992943879225468	0.9987433388065275	0.9984482892388858	0.9992449981124952	0.9989296193222601	0.9988846238275201	0.9982811438710304	0.9991271820448878	0.998244389232254	0.9986064281454274	0.9985495071346118	0.9990407948517885	0.9990360373720896	0.9984533309423473	0.9982857732065064	0.9972540785010499	0.998354777473107	0.9986673556528598	0.998000967684433	0.9983150208867203	0.9995454509831582	0.9985365328742064	0.9972399244055729	0.9970175621895273	0.9982324348210341	1.0	0.9977612802588249	0.9989290978551876	0.9981052421633481	0.9981601930715036	0.9981025280264355	0.9980093752006678	0.9984765613814037	0.9983715612223685	0.999494642272238	0.997883569353545	0.9989403222315918	0.9989187703303248	0.9984155443439102	0.9978130285181082	0.998184005367016	0.9984138523560901	0.9986978289665701	0.9980408388520972	0.9983582717262975	0.9986672589960017	0.9983654422040328	0.9985172944585295	0.9976613361987232	0.999064961219866	0.9976903421748975	0.9990237870554164	0.9992373745151095	0.9980228538446897	0.998312632349408	0.9989312357052775
ERR5327471	0.9982745943826283	0.9987712441523066	0.9985652212901596	0.9998884341029056	0.9978802087533554	0.9986306277616337	0.9983771747745028	0.9988252088327904	0.9985494672342271	0.9994170409528731	0.9992699841829906	0.9987597082361279	0.9985783447321909	0.9985809148471784	0.9982968309480699	0.998279955877129	0.9983276488062494	0.9986415200860959	0.998271979150437	0.9985311463734894	0.9988477624894316	0.9982278608468006	0.9986679262466104	0.998781795791899	0.9987929571674729	0.9986525665579131	0.9984466579124364	0.9972608757445379	0.9984606926882903	0.9986429512516469	0.9982226318214732	0.9988681908363404	0.9985286679847349	0.9987590568832313	0.9986844551213304	0.9976423873929768	0.99826158870539	0.998591740880322	0.9985042314505018	0.9987347255936131	0.9981716118684844	0.99873692973454	0.9990075547363944	0.9976281781304723	0.9986404460435606	1.0	0.9988927980886199	0.9988579956525971	0.9987721138715369	0.9982778715187781	0.9983375797329286	0.9986619283871023	0.9985513774087915	0.998977199519151	0.9984410588652123	0.9985155243954786	0.9987116820128074	0.9984572776092211	0.9989100740300366	0.9987266746502145	0.9997580395151717	0.9987707958037512	0.9989092402929469	0.9988993500215668	0.9982901665144656	0.9986852720590432	0.998317362537075	0.9989803121813475	0.9990884066778679	0.998410734764274	0.998114287638482	0.9976951071572988	0.9983510541475271	0.9984030134441966	0.9990908022102912	0.9990580646082048	0.9990968059775023	0.9990661937566042	0.9984480869071332	0.9981880141252535	0.998900486927218	0.9988209073261917	0.9989461799021453	0.9983441908696343	0.9988496439193842	0.9980163790416277	0.9986736395331212	0.0	0.9988692434210527	0.9984387643390927	0.9993742300095821	0.998725644723163	0.9985594198390807	0.9993567063364426	0.9988076083208827	0.9984155437840305	0.9987647983573422	0.9990180700613387	0.9989954223221726	0.9985975972165644	0.9985327894141441	0.9988841980798214	0.998611761847745	0.9981901232439886	0.998318162371096	0.9980232982132918	0.9988355270122447	0.9984780732721424	0.9985596857496181	0.9988500885563986	0.9994629281527506	0.9980906660847745	0.9981308212704043	0.9973388423964424	0.9978862138148467	0.9995196424468996	0.9984015614221056	0.9988268114508659	0.9987693608134649	0.9979119445016829	0.9986995426232295	0.9981138905294442	0.9987225724036929	0.998017570584921	0.9991976985409575	0.9986330840264995	0.9987587087073961	0.9989500608741302	0.9988130163547463	0.9985370417623544	0.9988519393093371	0.9985588429567739	0.9982727848465657	0.9985959761954146	0.9991336000045008	0.9987646175227773	0.9987489515360884	0.9988796801996206	0.9983545558235635	0.9989404477287546	0.997388427191342	0.9988810061992257	0.9987324968954738	0.9983525880423022	0.9986070238625597	0.998890204815186
